,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BNI,Protein_BNI,VitA_BNI,VitC_BNI,Calcium_BNI,Iron_BNI,Thiamin_BNI,Niacin_BNI,VitB6_BNI,Magnesium_BNI,Folate_BNI,Potassium_BNI,Dietary Fiber_BNI,Total Fat_BNI,Saturated Fat_BNI,Cholesterol_BNI,Sodium_BNI,Sugars_BNI,BNI
777,cheeseburger and fries casserole,4,31.999999980000002,16.0,120.9999999,1018.9999992,585.9999985,21.0999999,1.8000000000000003,67.4,1.000000008,1428.8000000000002,10.00000002,396.5,4.500000009,0.0,12.0,0.0,41.0,72.0,511,-7.239780435,4.495120624,0.5167606220000001,94.97064534246576,303.3659491193738,6430.9980430528385,45.00978482583171,1784.6379647749511,20.254403171624265,0.0,54.01174168297456,0.0,184.54011741682973,324.07045009784736,2637.5733787671234,8.101761252446185,144.03131106457926,72.01565557729941,544.618394853229,4586.497060978473,4.500978509589041,1.582844089041096,10.0,4.019373776908024,3.7508154021526425,5.0,3.750815402152642,0.0,5.0,0.0,2.306751467710372,2.0254403131115457,3.767961969667319,1.620352250489237,0.0,0.0,0.0,0.0,4.285558966731898,47.10991363796478
778,cheeseburger meatloaf,4,29.10000002,15.0,162.0,811.0000008,311.99999949999994,3.9999998999999997,0.4,63.4,1.000000008,779.2,1.0000000199999999,430.3,4.500000009,0.0,11.0,0.0,32.0,54.0,410,-6.107890779,4.30807734,0.556249027,22.43902382926829,355.6585365853658,4371.121951219512,5.609756209756097,2413.878048780488,25.243902489512195,0.0,61.70731707317073,0.0,179.5121951219512,302.9268292682927,1750.243899634146,2.2439024390243905,163.24390255121952,84.14634146341463,908.7804878048781,4549.512199609756,5.609756142439025,0.37398373048780487,10.0,2.7319512195121956,0.4674796841463414,5.0,4.674796757317073,0.0,5.0,0.0,2.24390243902439,1.8932926829268293,2.5003484280487798,0.4487804878048781,0.0,0.0,0.0,0.0,4.10956251707317,39.44409794634146
779,cheeseburger salad,3,16.599999975,8.0,69.0,892.0000008000001,556.9999995,22.2999999,2.0,44.2,12.0000000015,1835.2,12.0,245.7,4.500000009,0.0,8.0,0.0,39.0,106.0,323,-4.226004272,4.454376042,0.913931214,158.79256894736844,314.7368421052632,13067.987616099072,85.44891640866872,1749.5665634674922,32.04334371733746,0.0,56.965944272445824,0.0,277.7089783281734,754.7987616099072,3966.2538664086683,14.241486068111456,118.2043341873065,56.965944272445824,491.3312693498452,6351.702792074304,85.44891641934984,2.646542815789474,10.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,3.4713622291021675,4.71749226006192,5.0,2.848297213622291,0.0,0.0,0.0,0.0,0.0,53.68369451857585
780,cheesy baked eggplant,4,16.10000002,5.0,21.000000000000004,448.0000008,681.0000014999999,15.399999900000001,5.400000000000001,23.400000000000002,6.999999993,7923.2,21.0,425.1,2.9999999969999998,0.0,5.0,0.0,69.0,244.0,244,-2.353446119,4.57657281,0.588677118,145.16393348360657,220.57377049180332,74685.90163934426,197.95081967213113,4007.0901639344265,28.27868849631147,0.0,47.131147540983605,0.0,650.4098360655737,2300.0,6419.262309221311,50.90163934426231,151.7622952704918,47.131147540983605,197.9508196721312,4222.950827213114,65.98360649139345,2.4193988913934428,10.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,1.7008196721311468,0.0,0.0,57.41939889139344
781,cheesy beef and bean bake,8,59.69999997,25.0,147.0,1476.0,1103.9999985,78.9,9.2,84.6,16.000000002,2217.6,27.0,609.6999999999999,7.5000000060000005,0.0,17.0,1.25,125.0,118.0,1012,-14.4162573,4.244577589,1.0,179.31818181818184,192.27272727272725,5039.999999999999,61.36363636363636,1385.681818181818,17.04545455909091,0.0,38.63636363636364,2.840909090909091,284.09090909090907,268.1818181818182,2509.0909056818177,20.909090909090907,135.68181811363638,56.81818181818182,334.09090909090907,3354.5454545454545,36.36363636818182,2.9886363636363638,10.0,3.1499999999999995,5.0,5.0,3.156565659090909,0.0,5.0,5.0,3.5511363636363633,1.6761363636363635,3.584415579545454,4.181818181818182,0.0,0.0,0.0,0.0,0.0,52.28870851136363
782,cheesy beef noodle casserole,8,24.399999975,12.0,116.00000010000001,1036.0000008,622.0000010000002,38.90000010000001,3.5000000000000004,63.2,6.999999993,1438.3999999999999,10.00000002,562.9,5.9999999939999995,1.1333333339,13.0,0.0,65.0,231.99999999999997,504,-5.998369024,3.94233531,0.7629945659999999,177.5198417261905,288.41269841269843,6564.126984126983,45.63492072619048,2568.7896825396824,27.380952353571427,5.171957674543651,59.32539682539682,0.0,296.62698412698415,1058.7301587301586,2838.4920680555565,15.972222222222223,111.34920623511906,54.76190476190476,529.3650798214286,4727.777781428572,31.9444444125,2.958664028769842,10.0,4.1025793650793645,3.8029100605158734,5.0,5.0,5.0,5.0,0.0,3.707837301587302,5.0,4.054988668650795,3.1944444444444446,0.0,0.0,0.0,0.0,0.0,56.82142386904762
783,cheesy breaded chicken,6,10.79999999,5.0,138.0,799.0000008,433.000001,22.200000000000003,2.0,79.0,1.9999999845,668.8,3.0,309.4,4.500000009,0.0,24.0,1.25,56.99999999999999,104.0,352,-0.294682168,4.384324578,0.7899473579999999,145.05681818181822,516.1931818181818,4370.0,19.602272727272727,2021.647727272727,29.40340914971591,0.0,156.8181818181818,8.167613636363637,372.44318181818176,679.5454545454546,2829.261370170455,13.068181818181818,70.56818175284091,32.67045454545455,901.7045454545454,5220.738641590909,13.06818171690341,2.4176136363636367,10.0,2.73125,1.6335227272727273,5.0,5.0,0.0,5.0,5.0,4.655539772727272,4.247159090909091,4.0418019573863635,2.6136363636363633,0.0,0.0,0.0,0.0,2.9256854417613636,55.26620899005682
784,cheesy broccoli chicken casserole,2,45.10000001,20.0,78.0,762.0,443.00000150000005,20.4999999,4.8,50.8,2.9999999925,1900.8,76.99999998,408.2,2.9999999969999998,0.0,9.0,1.25,41.0,130.0,648,-9.678960688,4.188431655,0.5208796520000001,72.76234532407406,180.30864197530863,6746.666666666666,273.30246906481483,1448.858024691358,10.648148137499998,0.0,31.944444444444443,4.436728395061728,145.5246913580247,461.41975308641975,1572.3765485339509,17.037037037037035,160.077160529321,70.98765432098764,276.85185185185185,2704.6296296296296,10.648148121527777,1.2127057554012344,10.0,4.216666666666667,5.0,5.0,1.971879284722222,0.0,5.0,5.0,1.8190586419753088,2.8838734567901234,2.2462522121913584,3.4074074074074066,0.0,0.0,0.3858024691358025,0.0,3.3098177584876547,51.06766118364197
785,cheesy chicken and potato casserole,4,12.600000009999999,7.0,56.0000001,517.9999991999999,765.0000015,33.399999900000005,4.0,41.8,1.000000008,470.4,25.000000020000005,302.90000000000003,2.9999999969999998,0.0,11.0,1.25,56.00000000000001,60.0,330,-2.678947377,4.197011433,0.945202477,232.78787809090912,291.3333333333333,3278.545454545454,174.2424243818182,2111.1212121212125,20.90909088818182,0.0,76.66666666666667,8.712121212121213,390.3030303030303,418.1818181818182,5331.818192272728,27.87878787878788,87.81818188787878,48.78787878787879,390.30303100000003,3610.3030247272723,6.969697025454545,3.879797968181818,10.0,2.049090909090909,5.0,5.0,3.872053868181818,0.0,5.0,5.0,4.878787878787879,2.6136363636363633,5.0,5.0,0.0,0.0,0.0,0.0,3.893698884848485,61.18706587272727
786,cheesy chicken and rice casserole,5,20.299999980000003,11.0,107.00000010000001,844.0000008000001,352.0000015,30.3,0.6,74.6,1.000000008,934.4,1.0000000199999999,486.2,4.500000009,0.0,20.0,1.25,53.0,132.0,463,-3.893296251,4.5059459,0.652003545,150.5183585313175,370.58315334773215,4641.727861771058,4.967602691144708,2415.24838012959,22.354211707775377,0.0,99.35205183585313,6.209503239740821,263.2829373650108,655.7235421166307,1748.596119762419,2.980561555075594,100.8423325140389,54.64362850971923,531.5334778185745,4192.656591447085,4.967602631533477,2.5086393088552916,10.0,2.9010799136069116,0.41396689092872563,5.0,4.139668834773218,0.0,5.0,5.0,3.291036717062635,4.098272138228943,2.4979944568034558,0.5961123110151189,0.0,0.0,0.0,0.0,4.211491645788337,49.65826221706263
787,cheesy chicken asparagus casserole,4,17.099999995,9.0,51.9999999,954.0,269.0000005,33.399999900000005,4.8,42.0,5.000000008500001,1070.4,3.0,75.4,2.9999999969999998,0.0,7.0,0.0,31.0,176.0,371,-4.915976711,4.370664717,0.970194899,207.06199398921837,260.37735849056605,6635.9029649595695,18.598382749326145,467.43935309973045,18.598382730727764,0.0,43.39622641509434,0.0,192.1832884097035,1091.1051212938005,1667.6549896226416,29.757412398921833,106.01078164016174,55.79514824797844,322.3719670350404,5914.285714285715,30.997304634905664,3.4510332331536393,10.0,4.147439353099731,1.5498652291105122,1.797843665768194,3.444144950134771,0.0,5.0,0.0,2.402291105121294,5.0,2.382364270889488,5.0,0.0,0.0,0.0,0.0,0.07979291509433908,44.25477472237197
788,cheesy chicken bundles,6,46.40000001000001,24.0,222.0,973.0000008000001,371.0,20.4999999,1.3,88.6,2.9999999925,1998.3999999999999,0.0,551.1999999999999,4.500000009,0.0,21.0,1.25,45.0,54.0,680,-10.43262212,4.334821397,0.999970926,69.33823495588234,299.67647058823525,6759.294117647058,0.0,1864.3529411764703,15.220588265735293,0.0,71.02941176470588,4.227941176470588,152.2058823529412,182.6470588235294,1254.8529411764705,4.397058823529412,156.94117650441177,81.17647058823529,750.8823529411765,3291.0294144705886,10.147058798161764,1.1556372492647058,10.0,4.224558823529411,0.0,5.0,2.8186274566176466,0.0,5.0,5.0,1.902573529411765,1.1415441176470587,1.7926470588235293,0.8794117647058824,0.0,0.0,0.0,0.0,3.3893557463235293,42.30435574632354
789,cheesy chicken florentine,6,27.499999995,10.0,188.00000010000002,1171.0000008,693.0,41.099999999999994,2.3,85.8,8.000000001,590.4000000000001,1.99999998,470.59999999999997,4.500000009,0.0,23.0,1.25,59.0,118.0,591,-4.722781577,4.457615744,0.50957179,159.94923857868017,333.9086294416244,2297.6649746192898,7.78341785786802,1831.4382402707274,17.51269039035533,0.0,89.5093062605753,4.864636209813875,229.6108291032149,459.2216582064298,2696.9543147208124,8.950930626057529,107.0219965964467,38.917089678511,731.6412863451777,4557.191204467004,31.133671746700507,2.665820642978003,10.0,1.4360406091370561,0.6486181548223351,5.0,3.243090813028765,0.0,5.0,5.0,2.8701353637901867,2.8701353637901867,3.8527918781725887,1.7901861252115059,0.0,0.0,0.0,0.0,0.05814734179357027,44.43496629272419
790,cheesy chicken meatballs,6,12.200000020000001,4.0,138.9999999,687.0,252.999999,5.1999999,0.9000000000000001,52.6,1.9999999845,707.2,1.0000000199999999,111.8,2.9999999969999998,0.0,14.0,0.0,28.000000000000004,34.0,237,-0.851620525,4.498835447,0.945849229,50.46413405063291,510.46413502109704,6863.122362869199,9.704641544303797,1084.9789029535864,29.113924021518987,0.0,135.8649789029536,0.0,271.7299578059072,329.957805907173,2455.2742518987343,8.734177215189876,118.39662466666668,38.81856540084388,1348.9451467088609,6667.088607594937,19.40928255,0.8410689008438819,10.0,4.289451476793249,0.8087201286919831,4.172995780590717,5.0,0.0,5.0,0.0,3.3966244725738397,2.0622362869198314,3.5075346455696206,1.746835443037975,0.0,0.0,0.0,0.0,1.9191615,42.744628635021094
791,cheesy cornbread casserole,4,16.700000005,7.0,50.000000099999994,562.0000008,277.99999849999995,21.800000100000002,2.3,32.0,1.000000008,347.2,4.99999998,41.6,2.9999999969999998,0.0,5.0,0.0,23.0,70.0,296,-3.355899092,4.00101698,0.541754672,169.39189266891893,248.64864864864867,2697.837837837838,38.851351195945945,323.2432432432433,23.3108107875,0.0,38.851351351351354,0.0,178.7162162162162,543.918918918919,2160.1351234797294,17.87162162162162,129.76351355236486,54.391891891891895,388.51351429054046,4366.891898108108,7.770270332432433,2.8231982111486484,10.0,1.6861486486486488,3.237612599662162,1.2432432432432434,4.3168168125,0.0,5.0,0.0,2.2339527027027026,3.3994932432432434,3.085907319256756,3.5743243243243246,0.0,0.0,0.0,0.0,3.766623756756757,44.36732086148648
792,cheesy eggplant parmesan casserole,4,15.299999974999999,6.0,30.0,733.9999991999999,821.0000014999999,20.3000001,8.1,31.2,9.000000009,846.4000000000001,13.00000002,535.6,2.9999999969999998,0.0,6.0,0.0,54.0,126.0,267,-3.061471737,4.328706676,0.508240594,174.8689147191011,268.7640449438202,7291.086142322099,111.9850188988764,4613.782771535581,25.842696603370786,0.0,51.68539325842696,0.0,465.1685393258427,1085.3932584269662,7072.284657116104,69.7752808988764,131.79775259363294,51.68539325842696,258.4269662921348,6322.84643505618,77.52808996516855,2.9144819119850185,10.0,4.556928838951312,5.0,5.0,4.785684556179775,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.6928838951310866,0.0,0.0,57.2570953071161
793,cheesy italian tortellini,4,24.100000015,11.0,81.9999999,1186.0000008,531.000001,35.1999999,4.1,53.79999999999999,9.9999999855,1792.0,7.00000002,364.00000000000006,4.500000009,0.0,9.0,0.0,36.0,40.0,468,-6.321732787,4.509948916,0.795734187,172.9914525,264.40170940170935,8806.837606837607,34.401709499999996,1788.8888888888891,22.115384659615383,0.0,44.23076923076923,0.0,176.92307692307693,196.5811965811966,2609.6153895299144,20.14957264957265,118.44017101388889,54.059829059829056,402.99145250000004,5828.632482564102,49.14529907403847,2.8831908750000004,10.0,5.0,2.8668091249999996,5.0,4.095441603632478,0.0,5.0,0.0,2.2115384615384617,1.2286324786324787,3.728021985042735,4.02991452991453,0.0,0.0,0.0,0.0,0.0,46.04354905876068
794,cheesy macaroni and beef casserole with thyme,8,22.699999984999998,13.0,77.00000010000001,589.0000008000001,436.0000015,52.4000001,3.7000000000000006,57.60000000000001,5.000000008500001,1491.2,10.999999979999998,568.1000000000001,4.500000009,0.0,10.0,0.0,59.0,258.0,537,-5.726916265,4.192497472,0.915297339,224.4320302234637,246.70391061452517,6386.890130353818,47.11359395530725,2433.202979515829,19.27374305530726,0.0,42.83054003724395,0.0,252.7001862197393,1105.0279329608938,1867.411552048417,15.847299813780264,97.22532582029794,55.67970204841713,329.7951587150838,2522.718811620112,21.415270055027936,3.7405338370577286,10.0,3.9918063314711363,3.9261328296089375,5.0,3.569211676908752,0.0,5.0,0.0,3.158752327746741,5.0,2.667730788640595,3.1694599627560525,0.0,0.0,0.0,0.0,1.6007507849162006,50.82437853910614
795,cheesy meatloaf,4,23.200000005000003,10.0,135.0,702.0,308.00000000000006,17.6000001,1.0999999999999999,60.8,1.9999999845,320.0,1.0000000199999999,369.2,4.500000009,0.0,11.0,0.0,32.0,72.0,408,-3.847822867,4.491944193999999,0.594262417,99.21568683823529,342.7450980392157,1803.921568627451,5.6372550147058815,2081.274509803922,25.36764710955882,0.0,62.00980392156863,0.0,180.39215686274508,405.8823529411765,1736.2745098039218,6.200980392156862,130.78431375367649,56.372549019607845,761.0294117647059,3957.3529411764707,11.274509716544118,1.6535947806372548,10.0,1.1274509803921569,0.4697712512254901,5.0,4.697712427696078,0.0,5.0,0.0,2.2549019607843137,2.5367647058823533,2.4803921568627456,1.2401960784313724,0.0,0.0,0.0,0.0,3.2103952830882356,39.67117962500001
796,cheesy pasta alfredo with salmon,7,29.39999998,12.0,72.0,949.0000008000003,381.0000005,47.499999900000006,2.5,59.4,2.9999999925,305.59999999999997,13.00000002,387.4,2.9999999969999998,0.0,14.0,0.0,59.0,306.0,571,-6.328360649,4.323920846,0.906611535,191.33099784588444,239.2644483362522,1230.9632224168126,52.3642732854641,1560.4553415061293,12.084063035201401,0.0,56.3922942206655,0.0,237.65323992994746,1232.5744308231172,1534.6760090192645,10.070052539404553,118.42381778283713,48.33625218914186,290.01751313485113,3822.591947180387,12.084063017075305,3.1888499640980736,10.0,0.7693520140105079,4.3636894404553415,5.0,2.2377894509632226,0.0,5.0,0.0,2.970665499124343,5.0,2.1923942985989493,2.0140105078809105,0.0,0.0,0.16637478108581455,0.0,3.0818947591943964,45.818645934325744
797,cheesy pork chops with spicy apples,9,18.70000002,9.0,77.00000010000001,265.0000008,303.0000015,11.7,1.4000000000000001,44.2,8.000000001,985.6,4.00000002,289.9,1.5000000119999999,0.0,6.0,0.0,15.0,18.0,301,-2.8169321160000003,4.389010403,0.572758733,89.40199335548172,337.7408637873754,7531.162790697675,30.564784205980068,2215.1827242524914,11.461794111627906,0.0,45.84717607973422,0.0,114.61794019933555,137.54152823920268,2315.282403488372,10.697674418604652,142.8903656013289,68.77076411960134,588.3720937873754,2024.9169496345514,61.12956811395349,1.4900332225913622,10.0,4.706976744186047,2.547065350498339,5.0,2.122554465116279,0.0,5.0,0.0,1.4327242524916945,0.8596345514950167,3.3075462906976743,2.1395348837209305,0.0,0.0,0.0,0.7814230215946845,0.0,39.38749278239202
798,cheesy potato casserole from ore ida,4,29.39999998,18.0,72.9999999,856.9999991999998,149.0000015,31.5,2.7,25.6,1.000000008,1712.0,3.0,365.3,4.500000009,0.0,4.0,0.0,18.0,98.0,434,-10.17863382,4.501689225,0.7639509,166.93548387096774,135.66820276497697,9072.811059907834,15.898617511520738,1935.921658986175,23.84792631497696,0.0,21.19815668202765,0.0,95.39170506912443,519.3548387096774,789.6313443548387,14.308755760368665,155.80645150691245,95.39170506912443,386.8663589170508,4541.705064884792,5.299539212903226,2.7822580645161294,10.0,5.0,1.3248847926267282,5.0,4.416282650921659,0.0,5.0,0.0,1.1923963133640552,3.245967741935484,1.1280447776497695,2.861751152073733,0.0,0.0,0.0,0.0,4.15880329953917,46.110388792626736
799,cheesy potato pancakes,4,22.1,8.0,95.00000010000001,1159.0000008,696.9999995000001,42.599999999999994,3.7000000000000006,30.599999999999998,1.9999999845,617.6,28.000000019999998,335.40000000000003,4.500000009,0.0,6.0,0.0,48.0,146.0,427,-6.401069803,4.588929452,0.933533813,229.4613583138173,164.82435597189695,3326.6510538641687,150.81967223887585,1806.6042154566746,24.238875926697894,0.0,32.31850117096019,0.0,258.5480093676815,786.4168618266979,3754.3325500000005,19.929742388758786,119.03981264637004,43.09133489461358,511.709602412178,6242.857147166276,10.772833640163936,3.824355971896955,10.0,2.0791569086651056,5.0,5.0,4.488680727166276,0.0,5.0,0.0,3.2318501170960188,4.915105386416862,5.0,3.9859484777517573,0.0,0.0,0.0,0.0,3.290026406323184,55.815123995316156
800,cheesy potato salad,3,30.69999998000001,12.0,48.9999999,313.9999992,777.0,46.5,3.6000000000000005,22.2,10.999999993500001,1147.2,25.99999998,304.20000000000005,1.5000000119999999,0.0,5.0,1.25,52.0,76.0,497,-7.0857417589999985,4.50432216,0.909088755,215.19114688128772,102.73641851106639,5308.973843058351,120.32193149698188,1407.7665995975856,6.941649954929577,0.0,23.138832997987926,5.7847082494969815,240.64386317907446,351.7102615694165,3595.7746478873237,16.65995975855131,142.07243451509058,55.53319919517102,226.760562917505,1453.1187085714287,50.90543256549296,3.586519114688129,10.0,3.3181086519114693,5.0,5.0,1.2854907323943663,0.0,5.0,5.0,3.008048289738431,2.198189134808853,5.0,3.331991951710262,0.0,0.0,1.2206572847082497,1.9726693571428568,0.0,53.70101723239437
801,cheesy ramen noodles,4,11.300000009999996,6.0,27.0,733.0000008,70.999999,7.8999999,0.4,15.0,0.0,440.0,0.0,228.8,0.0,0.0,2.0,0.0,16.0,6.0,163,-3.6849149,4.517875787,0.955708326,111.47239122699388,211.6564417177914,6208.588957055214,0.0,3228.466257668712,0.0,0.0,28.220858895705522,0.0,225.76687116564418,84.66257668711657,1001.8404766871165,5.644171779141105,159.44785290184043,84.66257668711657,380.9815950920245,10342.944796564418,0.0,1.8578731871165646,10.0,3.880368098159509,0.0,5.0,0.0,0.0,5.0,0.0,2.822085889570552,0.5291411042944785,1.431200680981595,1.1288343558282208,0.0,0.0,0.0,0.0,5.0,36.649503315950916
802,cheesy salmon pasta,7,18.70000002,5.0,48.9999999,523.0000008000001,416.0000005,45.3,3.6000000000000005,64.8,1.9999999845,540.8,6.0,495.3,4.500000009,0.0,14.0,0.0,66.0,238.0,485,-1.130591588,4.297913299,0.951867585,214.82474226804123,307.29896907216494,2564.6185567010307,28.45360824742268,2348.8453608247423,21.340206228247425,0.0,66.3917525773196,0.0,312.9896907216495,1128.659793814433,1972.7835075257733,17.07216494845361,88.68041246597939,23.711340206185568,232.37113354639175,2480.206189360825,9.484536008969073,3.5804123711340208,10.0,1.6028865979381444,2.3711340206185567,5.0,3.951890042268041,0.0,5.0,0.0,3.9123711340206184,5.0,2.8182621536082477,3.414432989690722,0.0,0.0,1.1271477742268041,0.0,3.494518093814433,50.145907403092785
803,cheesy tuna dinner,4,46.600000005,18.0,69.0,1312.9999992,473.9999985,84.00000000000001,1.6,82.4,8.000000001,2184.0,7.00000002,496.6,4.500000009,0.0,19.0,0.0,55.00000000000001,72.0,936,-10.55316041,4.473435998,0.997155602,206.41025641025644,202.4786324786325,5366.666666666667,17.200854749999998,1220.2777777777778,11.057692329807692,0.0,46.68803418803419,0.0,135.14957264957266,176.92307692307693,1164.7435860576923,3.9316239316239314,114.50854702083332,44.23076923076923,169.55128205128204,3226.388886923077,19.658119660576922,3.440170940170941,10.0,3.354166666666667,1.4334045624999998,4.693376068376068,2.047720801816239,0.0,5.0,0.0,1.6893696581196582,1.1057692307692308,1.6639194086538462,0.7863247863247863,0.0,0.0,2.174145299145299,0.0,1.8796635459401712,37.09388566933761
804,cheesy tuna melts,4,12.800000005,7.0,36.0,399.0,136.0000005,14.600000099999999,0.3,27.200000000000003,1.000000008,728.0,6.0,339.3,1.5000000119999999,0.0,4.0,0.0,15.0,42.0,228,-2.8505234130000003,4.215153845,0.982644606,147.28070276315788,274.3859649122807,7343.859649122807,60.52631578947368,3422.763157894737,15.131579068421052,0.0,40.35087719298245,0.0,151.3157894736842,423.6842105263158,1371.9298296052632,3.026315789473684,129.12280706798245,70.61403508771929,363.1578947368421,4025.0,10.087719378947368,2.454678379385965,10.0,4.589912280701754,5.0,5.0,2.8021442719298246,0.0,5.0,0.0,1.8914473684210522,2.6480263157894735,1.9598997565789475,0.6052631578947367,0.0,0.0,0.0,0.0,3.3987747017543857,45.35014623245614
805,cheesy tuna mornay,4,19.800000025000003,12.0,78.0,451.9999992,423.0000005,26.3000001,2.4,69.4,5.999999985,1988.8,6.0,566.8,4.500000009,0.0,17.0,0.0,56.99999999999999,136.0,423,-3.393486868,4.261299347,0.902376216,143.00236460992906,377.3522458628842,10813.806146572104,32.6241134751773,3081.8912529550826,24.468085155319148,0.0,92.43498817966903,0.0,309.9290780141843,739.4799054373523,2300.000002718676,13.049645390070921,107.65957460401893,65.2482269503546,424.11347517730496,2457.683210780142,32.624113393617016,2.3833727434988177,10.0,5.0,2.7186761229314422,5.0,4.531126880614657,0.0,5.0,0.0,3.8741134751773036,4.621749408983452,3.285714289598109,2.609929078014184,0.0,0.0,0.0,0.0,0.0,49.02468199881797
806,cheesy turkey with pasta,7,20.099999985,10.0,90.0,538.0000008,476.00000000000006,63.0999999,3.5000000000000004,73.2,5.000000008500001,732.8,3.0,193.7,5.9999999939999995,0.0,15.0,1.25,66.0,336.0,579,-3.636177041,4.024022981,0.881885625,250.65630357512953,290.7772020725389,2910.949913644214,11.917098445595855,769.447322970639,23.834196867357512,0.0,59.58549222797927,4.96545768566494,262.1761658031088,1334.7150259067357,1890.8462867012092,13.903281519861832,79.84455952590675,39.72366148531952,357.51295336787564,2137.1329910880827,19.86183077642487,4.177605059585492,10.0,1.8193436960276337,0.9930915371329879,2.9594127806563035,4.413740160621761,0.0,5.0,5.0,3.27720207253886,5.0,2.7012089810017277,2.7806563039723664,0.0,0.0,0.0,0.5476396018998277,1.8473284481865284,50.51722864162349
807,cheesy vegetable lasagna,4,14.899999985000001,8.0,45.0,529.9999991999999,661.0000005,36.9999999,4.0,50.0,6.999999993,9441.599999999999,64.99999998,713.6999999999999,4.500000009,0.0,7.0,0.0,76.0,298.0,375,-2.927039109,4.309186097,0.8552964940000001,226.93333271999998,306.6666666666667,57908.47999999999,398.666666544,4377.36,27.6000000552,0.0,42.93333333333334,0.0,466.1333333333333,1827.7333333333333,4054.1333364,24.53333333333333,91.38666657466666,49.06666666666666,276.0,3250.6666617599994,42.9333332904,3.7822222119999998,10.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,4.906666666666666,0.0,0.0,0.4,0.0,0.0,58.68888887866667
808,chef johns bacon and asparagus dutch baby,4,16.79999997,6.0,167.0000001,907.0000008,291.9999985,16.2999999,1.2,35.0,2.9999999925,934.4,3.0,249.6,4.500000009,0.0,6.0,0.0,26.0,134.0,287,-4.031566584,4.004289807,0.567642057,130.6271768989547,280.4878048780488,7488.2229965156785,24.041811846689896,2000.2787456445994,36.062717842160275,0.0,48.08362369337979,0.0,208.36236933797912,1073.8675958188153,2340.069674390244,9.616724738675957,134.63414610104527,48.08362369337979,1338.3275269337978,7268.641121393727,24.041811786585367,2.1771196149825784,10.0,4.680139372822299,2.003484320557491,5.0,5.0,0.0,5.0,0.0,2.604529616724739,5.0,3.3429566777003483,1.9233449477351916,0.0,0.0,0.0,0.0,1.1838393989547038,47.91541394947735
809,chef johns baked lemon pepper salmon,4,28.09999998,5.0,156.99999989999998,784.0000008000001,739.9999985000001,7.1000001,1.4000000000000001,99.0,1.000000008,734.4000000000001,7.99999998,42.9,5.9999999939999995,0.0,21.0,0.0,68.0,26.0,488,0.397009749,4.159789194,0.897552826,33.46311522540984,466.59836065573774,3461.3114754098365,37.70491793852459,202.19262295081967,28.27868849631147,0.0,98.97540983606557,0.0,320.4918032786885,122.54098360655738,3487.7049109631153,6.5983606557377055,132.43852449590165,23.565573770491802,739.959015922131,3695.081970983607,4.713114791803279,0.557718587090164,10.0,2.163319672131148,3.142076494877049,0.7776639344262295,5.0,0.0,5.0,0.0,4.006147540983606,0.7658811475409837,4.982435587090165,1.3196721311475412,0.0,0.0,0.0,0.0,4.251886540983606,41.96680163627049
810,chef johns baked mushroom risotto,4,25.800000005,16.0,86.0000001,832.0000008000001,238.999999,50.9000001,1.5,22.0,1.9999999845,1510.3999999999999,3.0,188.5,1.5000000119999999,0.0,3.0,0.0,14.000000000000002,30.0,478,-10.02980478,4.593708333,0.957431241,244.91631847280337,105.85774058577407,7267.615062761505,14.435146443514643,907.0083682008369,7.217573279497907,0.0,14.435146443514643,0.0,67.36401673640168,144.35146443514643,1149.9999951882846,7.217573221757322,124.14225943828453,76.98744769874476,413.80753186192464,4003.3472841841003,9.623430887761508,4.081938641213389,10.0,4.542259414225941,1.202928870292887,3.488493723849373,1.3365876443514644,0.0,3.608786610878661,0.0,0.8420502092050209,0.9021966527196651,1.642857135983264,1.4435146443514644,0.0,0.0,0.0,0.0,3.4724712876569037,36.56408483472803
