recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob
tomato basil soup,1,0.390769231,0.8,0.28,0.313333333,0.148857143,0.035,0.092,0.06,0.19047619,0.4454,0.18333333300000001,0.062,0.055555556,0.0,0.1,0.0,0.07,0.06,272,-9.624661519,4.413253693,0.7910722370000001
tomato chicken,4,0.304615385,0.3,0.35333333299999997,0.320833333,0.08971428599999999,0.018000000000000002,0.032,0.604,0.0,0.10400000000000001,0.1,0.033,0.111111111,0.0,0.6,0.0,0.0775,0.0275,326,-1.6712916869999999,3.906407865,0.971919706
tomato curry chicken,4,0.152307692,0.25,0.29333333300000003,0.258333333,0.15342857099999999,0.049666667000000005,0.044000000000000004,0.622,0.222222222,0.134,0.7333333329999999,0.094,0.111111111,0.0,1.0,0.5,0.1175,0.06,286,-0.57897792,4.497752422,0.728263105
tomato enchilada bake,4,0.649230769,1.0,0.523333333,0.657083333,0.27628571399999996,0.233666667,0.284,1.048,0.222222222,0.5862,0.316666667,0.505,0.5,0.666666667,1.05,0.5,0.22,0.4025,874,-10.04886472,4.235144921,0.999999973
tomato gorgonzola soup,1,0.346153846,0.6,0.213333333,0.24708333300000002,0.155142857,0.045666667,0.08800000000000001,0.14400000000000002,0.28571428600000004,0.375,0.8666666670000001,0.16399999999999998,0.111111111,0.0,0.1,0.0,0.0725,0.105,277,-6.936771833,4.512173668,0.9530832570000001
tomato lime chicken,4,0.20769230800000002,0.3,0.26,0.12541666699999998,0.11199999999999999,0.038333333,0.064,0.62,0.095238095,0.171,0.36666666700000006,0.24100000000000002,0.111111111,0.0,0.65,0.0,0.0975,0.085,295,-0.12459381300000001,4.397647235,0.5336543420000001
tomato mint quinoa salad,3,0.18153846199999998,0.05,0.0,0.074166667,0.125142857,0.177666667,0.284,0.19,0.380952381,0.1466,0.36666666700000006,0.054000000000000006,0.055555556,0.0,0.05,0.0,0.085,0.075,346,-1.117637108,4.424880878,0.999999993
tomato pie i,4,0.543076923,0.7,0.19,0.324166667,0.134857143,0.073,0.08800000000000001,0.336,0.158730159,0.3598,0.3,0.308,0.111111111,0.0,0.3,0.0,0.095,0.1275,468,-7.878636591,4.471611696,0.9531191590000001
tomato pork loin chops,9,0.190769231,0.15,0.10333333300000001,0.141666667,0.13171428599999999,0.028666667000000003,0.08800000000000001,0.256,0.158730159,0.1548,0.133333333,0.039,0.111111111,0.0,0.25,0.0,0.0625,0.045,193,-0.892478524,4.482878744,0.698203722
tomato squash dish,4,0.092307692,0.05,0.0,0.010416667,0.22942857100000003,0.047666667,0.168,0.07,0.253968254,0.6452,1.05,0.048,0.055555556,0.0,0.1,0.5,0.115,0.18,113,-0.037914309,3.879216656,0.9999999829999999
tomatoed pork,9,0.249230769,0.2,0.2,0.42708333299999995,0.106857143,0.016333333000000002,0.064,0.39,0.063492063,0.1032,0.11666666699999999,0.046,0.166666667,0.666666667,0.4,0.0,0.06,0.0275,247,-2.401370683,4.193553399,0.6358554479999999
tommys ham casserole,4,0.206153846,0.3,0.15333333300000002,0.467083333,0.084,0.09966666699999999,0.06,0.414,0.095238095,0.0454,0.0,0.171,0.111111111,0.666666667,0.4,0.0,0.0825,0.1575,328,-3.909688019,4.202335065,0.781569491
toms down to the bone pork chops,9,0.550769231,0.5,0.376666667,0.1725,0.136,0.096666667,0.0,0.746,0.0,0.0122,0.016666667,0.022000000000000002,0.055555556,0.666666667,0.6,0.5,0.09,0.0175,555,-3.228669436,4.011421621,0.6797167059999999
tonkatsu,4,0.267692308,0.2,0.256666667,0.056666667000000004,0.056857143,0.067,0.008,0.348,0.0,0.0112,0.0,0.01,0.055555556,0.0,0.35,0.0,0.04,0.0475,290,-1.0218853890000001,3.7507125880000003,0.99835101
top ramen salad,3,0.47846153799999996,0.2,0.02,0.135,0.084,0.11633333300000001,0.16,0.198,0.126984127,0.3128,0.46666666700000003,0.087,0.166666667,0.0,0.15,0.0,0.19,0.14,450,-3.193909231,3.84300337,0.907443856
tor tunas,4,0.189230769,0.1,0.07666666700000001,0.18958333300000002,0.068,0.10066666699999999,0.07200000000000001,0.41200000000000003,0.063492063,0.0364,0.016666667,0.03,0.166666667,0.0,0.7,0.0,0.0775,0.1675,317,-0.365812099,3.883630923,0.6622667839999999
toronto pad thai,4,0.34,0.2,0.306666667,0.29625,0.115428571,0.175666667,0.132,0.28,0.253968254,0.0816,0.21666666699999998,0.133,0.166666667,0.0,0.3,0.0,0.185,0.17,450,-4.203512575,4.043105746,0.926775042
torta di riso,4,0.158461538,0.15,0.24,0.2725,0.090285714,0.084,0.128,0.222,0.063492063,1.5408,0.11666666699999999,0.26,0.166666667,0.0,0.2,0.0,0.1825,0.3425,232,-2.2960723709999997,4.058290027,0.468774189
tortellini bacon broccoli salad,2,0.28,0.3,0.15666666699999998,0.306666667,0.078571429,0.11199999999999999,0.10400000000000001,0.278,0.222222222,0.09,0.65,0.023,0.055555556,0.0,0.15,0.0,0.0425,0.075,349,-4.177647033,4.566179668999999,0.827119006
tortellini carbonara,4,0.595384615,1.1,0.443333333,0.48666666700000005,0.142,0.11199999999999999,0.14400000000000002,0.54,0.126984127,0.3736,0.18333333300000001,0.456,0.111111111,0.0,0.35,0.0,0.1125,0.085,583,-11.72337937,4.296249005,0.727495463
tortellini steak and caesar,4,0.647692308,0.55,0.276666667,0.604166667,0.217714286,0.15533333300000002,0.284,0.556,0.158730159,2.0524,0.7666666670000001,0.134,0.27777777800000003,0.0,0.3,0.0,0.11,0.625,671,-7.898059845,4.354307121000001,0.8555419879999999
tortilla chip casserole,4,0.54,0.45,0.27,0.760833333,0.20114285699999998,0.21633333300000002,0.172,0.73,0.253968254,0.1836,0.083333333,0.33,0.166666667,0.0,0.95,0.5,0.2775,0.0675,725,-7.3363915010000005,3.918305152,0.862212524
tortilla espanola,4,0.24153846199999998,0.2,0.93,0.0525,0.290857143,0.124333333,0.20800000000000002,0.28,0.126984127,0.3426,0.9833333329999999,0.092,0.222222222,0.0,0.25,0.5,0.1575,0.2375,340,-2.442834255,4.093171904,0.904079265
tourtiere,4,0.572307692,0.5,0.25,0.2425,0.102285714,0.082666667,0.032,0.37799999999999995,0.031746032,0.0112,0.033333333,0.031,0.055555556,0.666666667,0.4,0.0,0.0725,0.0375,515,-5.695450223,4.186076838,0.690413009
tourtiere french pork pie,9,0.40615384600000004,0.4,0.15333333300000002,0.18375,0.13,0.108666667,0.128,0.336,0.031746032,0.0034,0.18333333300000001,0.027000000000000003,0.111111111,0.666666667,0.4,0.0,0.08,0.1275,437,-4.151806392,4.134756851000001,0.9275954279999999
tourtiere meat pie,2,0.330769231,0.4,0.27,0.36958333299999996,0.12171428599999999,0.081333333,0.064,0.33399999999999996,0.095238095,0.5006,0.083333333,0.037000000000000005,0.111111111,0.0,0.35,0.0,0.075,0.095,361,-5.063277128,4.153193194,0.80105201
traditional chicken keleguin,6,0.375384615,0.85,0.283333333,0.04125,0.16971428600000002,0.048,0.29600000000000004,0.612,0.126984127,0.3488,0.5,0.063,0.166666667,0.0,0.75,0.5,0.135,0.105,383,-4.724514244,4.4183482739999995,0.7142805440000001
traditional chilaquiles,4,0.20307692300000002,0.3,0.206666667,0.08541666699999999,0.095142857,0.074333333,0.14800000000000002,0.452,0.095238095,0.1332,0.2,0.196,0.055555556,0.0,0.45,0.0,0.1325,0.04,297,-1.0448687490000002,3.864587678,0.674913436
traditional creamy coleslaw,4,0.25076923100000004,0.1,0.04,0.138333333,0.037142857,0.046333333,0.044000000000000004,0.022000000000000002,0.158730159,0.059000000000000004,0.38333333299999994,0.034,0.0,0.0,0.0,0.0,0.02,0.05,204,-2.2385577530000003,4.524267525,0.9816799759999999
traditional french canadian tourtiere,4,0.47692307700000003,0.5,0.236666667,0.245,0.08685714300000001,0.077,0.084,0.45399999999999996,0.0,0.0008,0.016666667,0.022000000000000002,0.166666667,0.0,0.5,0.0,0.06,0.1125,468,-4.748350171,4.309499809,0.555591751
traditional gyro meat,2,0.18,0.25,0.196666667,0.040416667,0.065714286,0.006333333000000001,0.02,0.314,0.031746032,0.0056,0.016666667,0.025,0.111111111,0.0,0.25,0.0,0.045,0.03,179,-0.638104361,4.558904983,0.995227929
traditional indiana breaded tenderloin sandwich,4,0.22615384600000002,0.15,0.32666666699999997,0.6025,0.165428571,0.18600000000000003,0.152,0.5920000000000001,0.19047619,0.2306,0.11666666699999999,0.151,0.27777777800000003,0.666666667,0.75,0.5,0.1525,0.25,478,-3.3716888610000004,4.400004528,0.83764396
traditional osso buco,4,0.304615385,0.5,0.67,0.194583333,0.30542857100000004,0.058666667,0.10800000000000001,0.938,0.19047619,0.9872,0.433333333,0.12,0.27777777800000003,0.0,1.3,0.5,0.16,0.18,478,-1.311691936,4.351462144,0.9527451509999999
traditional pita breads,4,0.072307692,0.05,0.0,0.12166666699999999,0.014571428999999999,0.093333333,0.044000000000000004,0.08,0.0,0.0,0.0,0.006999999999999999,0.111111111,0.0,0.15,0.0,0.0225,0.2,172,-0.995417167,4.38532249,0.9999804290000001
traditional russian pirozhki,4,0.046153846,0.05,0.176666667,0.04625,0.028571429,0.071333333,0.044000000000000004,0.098,0.063492063,0.0296,0.1,0.035,0.055555556,0.0,0.15,0.0,0.0275,0.17,134,-0.390969481,4.306350833,0.94726286
traviss turkey burgers with a bite,4,0.192307692,0.15,0.39666666700000003,0.18666666699999998,0.105428571,0.002,0.008,0.53,0.0,0.009000000000000001,0.033333333,0.026000000000000002,0.111111111,0.0,0.5,0.5,0.075,0.0325,228,0.40990158,4.189848574,0.999849905
trees seeds and beans broccoli slaw,2,0.306153846,0.15,0.023333332999999998,0.10083333300000001,0.106857143,0.08433333300000001,0.172,0.11199999999999999,0.34920634899999997,0.3794,0.8833333329999999,0.059000000000000004,0.111111111,0.0,0.1,0.5,0.1425,0.2075,289,-2.3544212719999997,3.97127872,0.997612512
tri tip roast,4,0.272307692,0.3,0.526666667,0.041666667000000004,0.117428571,0.004,0.016,0.9179999999999999,0.0,0.0118,0.0,0.031,0.27777777800000003,0.0,0.65,0.5,0.085,0.04,372,1.966063149,3.9285373010000004,0.989918709
trinidad pelau,4,0.381538462,0.65,0.17,0.02875,0.23028571399999997,0.194333333,0.212,0.442,0.253968254,0.7588,0.4,0.065,0.27777777800000003,0.666666667,0.5,0.5,0.3475,0.2875,541,-5.421819711,4.04111199,0.48446923399999997
triple dipped fried chicken,6,0.286153846,0.25,0.56,0.7666666670000001,0.108857143,0.244,0.128,0.848,0.0,0.1748,0.016666667,0.05,0.333333333,0.666666667,1.05,0.5,0.135,0.4625,661,-4.550764291,4.407422884,0.996679615
tropical grilled pork chops,9,0.110769231,0.1,0.123333333,0.386666667,0.100285714,0.123666667,0.08,0.302,1.079365079,0.0944,0.26666666699999997,0.022000000000000002,0.055555556,0.0,0.3,0.0,0.055,0.0275,269,-2.9995824719999997,4.601046929,0.9997977379999999
tropical mango and pineapple paradise salsa,4,0.0015384620000000002,0.0,0.0,0.000833333,0.03,0.032666667,0.044000000000000004,0.01,0.222222222,0.0698,0.41666666700000005,0.011000000000000001,0.0,0.0,0.0,0.0,0.02,0.0325,38,0.364104109,4.378669606,1.0
tropical quinoa salsa salad,3,0.084615385,0.0,0.0,0.007916666999999999,0.054857143,0.061,0.068,0.044000000000000004,0.28571428600000004,0.155,0.333333333,0.02,0.055555556,0.0,0.05,0.0,0.075,0.08,125,-0.031915567,3.7351666139999997,0.999999943
tropical shrimp scampi,5,0.32153846199999997,0.15,0.39,0.229583333,0.098571429,0.203666667,0.128,0.46799999999999997,0.19047619,0.0594,0.35,0.075,0.222222222,0.0,0.45,0.0,0.1575,0.4075,520,-2.464767005,3.760335053,0.9548150190000001
true love chicken,6,0.127692308,0.15,0.36666666700000006,0.144166667,0.173428571,0.158,0.132,0.736,0.158730159,0.1044,0.6,0.153,0.222222222,0.0,1.1,1.0,0.1325,0.185,413,0.860003895,4.120247023,0.891395174
true maryland crab cakes,4,0.424615385,0.2,0.456666667,0.26666666699999997,0.143428571,0.022000000000000002,0.008,0.5539999999999999,0.0,0.057999999999999996,0.083333333,0.106,0.055555556,0.0,0.5,0.0,0.175,0.1575,388,-1.4097247069999999,4.022583278,0.9598552840000001
tuna and red pepper sauce,4,0.129230769,0.05,0.016666667,0.1175,0.045428570999999994,0.144333333,0.08800000000000001,0.242,0.095238095,0.2694,0.316666667,0.021,0.111111111,0.0,0.3,0.0,0.0825,0.29,293,-0.656655805,4.099108137,0.979529821
tuna and vegetable casserole,4,0.318461538,0.35,0.11,0.260833333,0.10514285699999999,0.126,0.11599999999999999,0.278,0.158730159,0.687,0.18333333300000001,0.1,0.111111111,0.0,0.45,0.0,0.095,0.195,397,-4.45899406,4.002665493,0.8720205540000001
tuna avocado and bacon sandwich,4,0.575384615,0.55,0.193333333,0.650416667,0.330857143,0.28,0.46799999999999997,0.8859999999999999,0.317460317,0.3868,0.35,0.43700000000000006,0.38888888899999996,0.0,1.2,0.5,0.245,0.3475,845,-6.780960017000001,4.338219203,0.9999989770000001
tuna broccoli roll up casserole,2,0.315384615,0.4,0.12,0.345416667,0.120285714,0.133,0.128,0.46399999999999997,0.126984127,0.2906,0.483333333,0.24100000000000002,0.166666667,0.0,0.6,0.0,0.115,0.25,440,-4.266056661,3.946133259,0.940448673
tuna buns,4,0.335384615,0.35,0.59,0.43291666700000003,0.08085714299999999,0.10366666699999999,0.044000000000000004,0.452,0.28571428600000004,0.0984,0.0,0.23,0.166666667,0.0,0.55,0.0,0.0825,0.1725,415,-5.0661419919999995,4.10981724,0.907960097
tuna cado,4,0.23384615399999997,0.1,0.06333333299999999,0.048333333,0.182,0.028666667000000003,0.268,0.36200000000000004,0.031746032,0.0364,0.166666667,0.019,0.111111111,0.0,0.7,0.0,0.115,0.21,234,0.997372735,4.325694793,0.964051132
tuna cheese mac,4,0.541538462,1.1,0.43,0.27,0.101428571,0.045666667,0.08800000000000001,0.8059999999999999,0.126984127,0.40700000000000003,0.133333333,0.55,0.166666667,0.0,0.9,0.0,0.14,0.15,535,-8.039090993,4.2318972519999996,0.899993673
tuna cheesies,4,0.23692307699999998,0.4,0.15333333300000002,0.322083333,0.07571428599999999,0.055,0.027999999999999997,0.396,0.063492063,0.1272,0.26666666699999997,0.22399999999999998,0.055555556,0.0,0.45,0.0,0.065,0.065,284,-3.699671136,4.535915018,0.545733076
tuna coney dogs,4,0.578461538,0.55,0.686666667,0.4225,0.068285714,0.083,0.048,0.47200000000000003,0.158730159,0.1372,0.083333333,0.248,0.166666667,0.0,0.55,0.0,0.08,0.1775,533,-7.244899268999999,4.417820745,0.562861333
tuna curry in a hurry,4,0.28,0.55,0.166666667,0.036666667,0.060571429,0.017333333,0.02,0.20600000000000002,0.031746032,0.126,0.18333333300000001,0.08,0.055555556,0.0,0.3,0.0,0.0475,0.0325,222,-4.222563547,4.05284029,0.998445404
tuna delicious,4,0.355384615,0.5,0.26,0.229583333,0.093428571,0.152,0.084,0.41,0.095238095,0.0888,0.033333333,0.10300000000000001,0.222222222,0.0,0.65,0.0,0.1325,0.3275,470,-5.2710721110000005,4.209926761,0.948610415
tuna from can to frying pan,4,0.263076923,0.4,0.14,0.284583333,0.125714286,0.025333333,0.092,0.43799999999999994,0.095238095,0.1906,1.316666667,0.055999999999999994,0.111111111,0.0,0.45,0.0,0.11,0.15,269,-2.9538511610000002,3.8291872939999996,0.658848489
tuna lime tostadas,4,0.063076923,0.05,0.056666667000000004,0.09041666699999999,0.061142857,0.040999999999999995,0.052000000000000005,0.27399999999999997,0.031746032,0.1122,0.1,0.028999999999999998,0.055555556,0.0,0.45,0.0,0.05,0.04,139,0.815063731,4.455097105,0.626953135
tuna mac,4,0.23384615399999997,0.15,0.06,0.37625,0.118571429,0.18766666699999998,0.12,0.42200000000000004,0.253968254,0.1162,0.0,0.156,0.222222222,0.666666667,0.6,0.0,0.075,0.205,447,-2.856214289,4.037749985,0.680412131
tuna melts,4,0.426153846,0.35,0.136666667,0.29833333300000003,0.060285714000000004,0.113666667,0.06,0.49,0.063492063,0.0474,0.016666667,0.254,0.166666667,0.0,0.65,0.0,0.0875,0.225,483,-3.6826362789999996,4.096552233,0.80630382
tuna noodle casserole i,4,0.306153846,0.5,0.223333333,0.425,0.09914285699999999,0.073666667,0.044000000000000004,0.444,0.19047619,0.2158,0.7,0.33299999999999996,0.166666667,0.0,0.5,0.0,0.0875,0.1325,353,-5.4352567039999995,4.305803733,0.853560917
tuna noodle casserole ii,4,0.509230769,0.9,0.47666666700000004,0.642916667,0.147714286,0.20199999999999999,0.11199999999999999,0.674,0.158730159,0.0476,0.05,0.46399999999999997,0.222222222,0.666666667,0.65,0.0,0.1525,0.4175,683,-10.78285682,4.5569765030000005,0.842610801
tuna pizza,4,0.25076923100000004,0.45,0.18,0.213333333,0.028571429,0.09,0.044000000000000004,0.368,0.063492063,0.0996,0.016666667,0.192,0.055555556,0.0,0.2,0.0,0.03,0.02,323,-4.010523248,4.379952039,0.876647429
tuna rice puff,5,0.20923076899999998,0.4,0.39,0.22375,0.082857143,0.08033333299999999,0.02,0.41200000000000003,0.095238095,0.1084,0.033333333,0.098,0.111111111,0.0,0.65,0.0,0.0775,0.18,305,-3.4642577919999997,4.411403962,0.50457136
tuna salad,3,0.298461538,0.2,0.38333333299999994,0.228333333,0.14,0.090333333,0.192,0.324,0.28571428600000004,0.182,0.133333333,0.071,0.111111111,0.0,0.35,0.5,0.1175,0.255,350,-2.64131366,3.8317578119999998,0.9232692859999999
tuna salad with cranberries,3,0.092307692,0.05,0.073333333,0.045833333,0.043714286,0.016333333000000002,0.012,0.322,0.126984127,0.0118,0.0,0.009000000000000001,0.055555556,0.0,0.55,0.0,0.0425,0.0075,140,1.3490194830000002,4.348772296,0.754984966
tuna scalloped potatoes,4,0.058461538,0.1,0.06,0.2275,0.188,0.12166666699999999,0.11199999999999999,0.304,0.253968254,0.0466,0.166666667,0.151,0.111111111,0.0,0.45,0.0,0.1275,0.09,240,-1.0524179409999999,3.805954499,0.782949384
tuna stuffed zucchini,4,0.072307692,0.05,0.16,0.08708333300000001,0.145714286,0.060666667,0.092,0.38799999999999996,0.126984127,0.0948,0.333333333,0.063,0.111111111,0.0,0.65,0.0,0.11,0.1475,193,1.190818276,4.36891384,0.762559157
turkey a la king,4,0.286153846,0.55,0.276666667,0.038333333,0.054857143,0.015,0.027999999999999997,0.244,0.031746032,0.1748,0.05,0.033,0.055555556,0.0,0.25,0.0,0.04,0.04,233,-4.124435457,4.363280735,0.99966586
turkey and black bean burger,4,0.373846154,0.45,0.36666666700000006,0.30375,0.150857143,0.044333332999999996,0.136,0.632,0.095238095,0.0648,0.1,0.212,0.166666667,0.0,0.55,0.0,0.1175,0.095,395,-3.075603824,3.772843242,0.834363269
turkey avocado panini,4,0.7892307690000001,0.65,0.206666667,0.716666667,0.17800000000000002,0.140333333,0.23600000000000002,0.506,0.126984127,1.11,0.9833333329999999,0.32799999999999996,0.222222222,0.0,0.5,0.0,0.1275,0.4725,723,-10.04456547,4.163067968,0.916103392
turkey bacon avocado sandwich,4,0.5369230770000001,0.55,0.223333333,0.734166667,0.263428571,0.12633333300000002,0.332,0.616,0.126984127,0.134,0.233333333,0.317,0.222222222,0.0,0.55,0.0,0.195,0.3675,578,-7.522199087000001,4.2213464830000005,0.9772806709999999
turkey bake with whole wheat pasta,7,0.238461538,0.35,0.26,0.2075,0.102571429,0.163333333,0.212,0.71,0.19047619,0.115,0.016666667,0.395,0.055555556,0.0,0.45,0.0,0.0875,0.0475,478,-1.5865312,4.222915273,0.94129311
turkey breakfast sausage,4,0.132307692,0.1,0.28,0.227083333,0.067714286,0.007666666999999999,0.012,0.452,0.063492063,0.02,0.0,0.032,0.111111111,0.0,0.4,0.0,0.055,0.0175,176,0.36156773299999995,4.5107558889999995,0.997992185
turkey burgers,4,0.132307692,0.1,0.28,0.47416666700000004,0.084571429,0.021666667,0.027999999999999997,0.466,0.0,0.0004,0.0,0.036000000000000004,0.111111111,0.0,0.4,0.0,0.065,0.015,196,-1.112948419,4.2572679319999995,0.99819526
turkey burgers with brie cranberries and fresh rosemary,4,0.13076923099999999,0.15,0.21666666699999998,0.077916667,0.057714286,0.028666667000000003,0.024,0.35,0.158730159,0.022000000000000002,0.033333333,0.042,0.055555556,0.0,0.3,0.0,0.045,0.0425,178,0.058103972999999996,4.168444786,0.971814691
turkey carcass soup,1,0.02,0.0,0.006666666999999999,0.182916667,0.190571429,0.092333333,0.20800000000000002,0.084,0.126984127,0.8340000000000001,0.483333333,0.066,0.111111111,0.0,0.15,0.0,0.1175,0.085,133,-0.58987692,4.503109466000001,0.9999999909999999
turkey casserole,4,0.43692307700000005,0.65,0.34,0.322083333,0.163142857,0.075666667,0.12,0.644,0.19047619,0.2432,0.433333333,0.27399999999999997,0.222222222,0.0,0.6,0.0,0.18,0.135,475,-5.363460883,3.8847295089999996,0.813127976
turkey cheeseburger meatloaf,4,0.166153846,0.25,0.35666666700000005,0.22875,0.112571429,0.037666667,0.02,0.542,0.222222222,0.0662,0.05,0.17,0.111111111,0.0,0.5,0.5,0.0925,0.0575,253,-0.944874623,4.303179311,0.613842024
turkey corn chowder,4,0.4,0.7,0.37,0.282083333,0.228857143,0.11766666699999999,0.14,0.47600000000000003,0.126984127,0.1428,0.36666666700000006,0.163,0.111111111,0.0,0.45,0.5,0.14,0.1275,462,-6.790485297000001,3.989274843,0.8041214059999999
turkey cream cheese enchiladas,4,0.584615385,1.0,0.433333333,0.29875,0.12971428599999998,0.089333333,0.152,0.64,0.063492063,0.2408,0.7666666670000001,0.379,0.166666667,0.0,0.5,0.5,0.1775,0.0675,571,-8.802081871,3.916898293,0.610056709
turkey curry,4,0.132307692,0.1,0.193333333,0.025833332999999997,0.093428571,0.015,0.044000000000000004,0.45799999999999996,0.063492063,0.0624,0.65,0.036000000000000004,0.111111111,0.0,0.45,0.0,0.0725,0.0325,189,1.717065021,4.231294524,0.989617414
turkey dumplings,4,0.106153846,0.1,0.11666666699999999,0.152916667,0.054857143,0.054333333,0.012,0.316,0.063492063,0.0006,0.0,0.028999999999999998,0.111111111,0.0,0.35,0.0,0.045,0.0675,194,-0.156546795,4.333249368,0.922736184
turkey enchiladas,4,0.515384615,0.75,0.45333333299999995,0.207916667,0.179428571,0.178666667,0.312,0.828,0.063492063,0.1848,0.15,0.40700000000000003,0.222222222,0.0,0.6,0.5,0.295,0.0525,673,-5.346420257,4.139233261,0.967266394
turkey in a smoker,4,0.48769230799999996,0.6,0.75,0.49375,0.216285714,0.032666667,0.027999999999999997,1.4240000000000002,0.253968254,0.0676,0.033333333,0.085,0.27777777800000003,0.0,1.3,0.5,0.1675,0.05,625,-1.6684975880000001,4.443049066,0.999998539
turkey joes,4,0.221538462,0.15,0.28,0.3025,0.153142857,0.071,0.06,0.48,0.507936508,0.1844,0.2,0.05,0.111111111,0.0,0.45,0.5,0.0925,0.0525,302,-1.501795339,4.117415985,0.928628255
turkey loaf,4,0.163076923,0.15,0.36666666700000006,0.335416667,0.086285714,0.054333333,0.048,0.54,0.063492063,0.0086,0.016666667,0.07,0.166666667,0.0,0.55,0.0,0.08,0.085,269,-0.759488335,4.323753687,0.5985437929999999
turkey meatloaf burgers,4,0.255384615,0.2,0.433333333,0.38375,0.109142857,0.124666667,0.10800000000000001,0.616,0.063492063,0.0896,0.033333333,0.128,0.222222222,0.0,0.6,0.0,0.105,0.1975,423,-1.957355115,4.376998244,0.928844832
turkey medley,4,0.581538462,1.0,0.55,0.215,0.222,0.08033333299999999,0.156,0.78,0.253968254,0.3684,0.75,0.184,0.222222222,0.0,0.75,0.5,0.15,0.1725,593,-7.633373925,4.004289807,0.953440917
turkey mushroom tetrazzini,4,0.46615384600000004,0.85,0.41,0.281666667,0.10457142900000001,0.123333333,0.11199999999999999,0.512,0.031746032,0.2548,0.2,0.183,0.166666667,0.0,0.5,0.0,0.135,0.2425,515,-8.132732524,4.078249942,0.8113278559999999
turkey n stuffing bake,4,0.544615385,0.45,0.146666667,0.625,0.12171428599999999,0.174666667,0.16,0.43200000000000005,0.28571428600000004,0.3548,0.166666667,0.11,0.166666667,0.0,0.35,0.0,0.08,0.1375,615,-7.889227691,4.292269627,0.876180902
turkey patties,4,0.221538462,0.2,0.45333333299999995,0.260833333,0.095714286,0.020666667,0.02,0.45799999999999996,0.031746032,0.0508,0.05,0.040999999999999995,0.111111111,0.0,0.45,0.0,0.0775,0.0675,251,-1.252077671,4.032223009,0.9530975690000001
turkey picadillo,4,0.270769231,0.2,0.35,0.035416667,0.14285714300000002,0.031333333,0.048,0.586,0.031746032,0.006999999999999999,0.1,0.039,0.166666667,0.0,0.55,0.5,0.095,0.055,310,0.80302084,3.812179677,0.9652744320000001
turkey picadillo ii,4,0.166153846,0.1,0.18666666699999998,0.24583333300000001,0.15028571400000001,0.059666667,0.136,0.358,0.28571428600000004,0.0936,0.36666666700000006,0.057999999999999996,0.166666667,0.0,0.35,0.0,0.105,0.0725,246,-0.797157635,4.27229653,0.85315295
turkey pinwheel,4,0.252307692,0.35,0.46333333299999996,0.43458333299999996,0.14314285699999998,0.031666667,0.084,0.638,0.095238095,1.4004,0.083333333,0.297,0.166666667,0.0,0.5,0.0,0.1875,0.255,306,-2.626493585,4.376477044,0.7325106809999999
turkey pot pie ii,4,0.37076923100000003,0.3,0.12666666699999998,0.25375,0.084285714,0.113,0.152,0.35200000000000004,0.031746032,0.4954,0.083333333,0.054000000000000006,0.166666667,0.0,0.4,0.0,0.08,0.145,422,-3.481675185,4.537909449,0.873289592
turkey ragu with fontina and parmesan,4,0.20307692300000002,0.25,0.213333333,0.28625,0.147142857,0.166,0.14400000000000002,0.52,0.158730159,0.0688,0.2,0.226,0.222222222,0.666666667,0.6,0.0,0.15,0.38,421,-2.316925677,4.343466335,0.839076339
turkey salisbury steak,4,0.155384615,0.15,0.286666667,0.35666666700000005,0.072571429,0.053333333,0.036000000000000004,0.41,0.063492063,0.0146,0.016666667,0.059000000000000004,0.166666667,0.0,0.4,0.0,0.0625,0.065,238,-1.574658115,4.399168094,0.726297849
turkey sausage noodles,4,0.190769231,0.15,0.143333333,0.321666667,0.08857142900000001,0.18466666699999998,0.168,0.512,0.222222222,0.7164,0.21666666699999998,0.07400000000000001,0.222222222,0.0,0.3,0.0,0.075,0.1075,439,-1.799289832,3.9411110689999997,0.7659024870000001
turkey soup with dressing dumplings,1,0.37692307700000005,0.25,0.143333333,0.360416667,0.13,0.203333333,0.204,0.31,1.015873016,1.1892,0.18333333300000001,0.087,0.166666667,0.0,0.2,0.0,0.08,0.13,512,-5.500675529,4.245014075,0.929686401
turkey tenderloins,4,0.047692307999999996,0.05,0.263333333,0.34375,0.098571429,0.006666666999999999,0.012,0.5539999999999999,0.0,0.004,0.0,0.022000000000000002,0.111111111,0.0,0.6,0.5,0.09,0.03,154,1.073692813,4.5135740680000005,0.998246613
turkey thighs in brown sauce,4,0.25076923100000004,0.2,0.306666667,0.1675,0.171428571,0.071,0.07200000000000001,0.8220000000000001,0.063492063,0.0302,0.066666667,0.067,0.333333333,0.0,0.75,0.5,0.1175,0.14,403,1.221572557,4.1056350219999995,0.780006258
turkey veggie meatloaf cups,4,0.015384615,0.0,0.15666666699999998,0.10166666699999999,0.09,0.045333332999999996,0.048,0.264,0.158730159,0.095,0.35,0.022000000000000002,0.055555556,0.0,0.3,0.0,0.06,0.0625,119,1.015602567,4.53927614,0.75159447
