,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrates,Sugars,Protein,Dietary Fiber,Vitamin A,Vitamin C,Calcium,Potassium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI_combine
1713,ecu tailgate wings,4,36.4,12.0,78.9999999,1479.0,23.4,12.0000000015,18.7,1.9000000000000001,552.0,17.00000004,65.0,689.0000004999999,3.000000006,0.0,11.0,0.0,35.0,24.0,550,97.85454545454546,78.19999999999999,2308.3636363636365,71.09090925818182,271.8181818181818,12.545454570545454,0.0,46.0,0.0,146.36363636363635,100.36363636363637,2881.2727293636362,7.945454545454546,152.2181818181818,50.18181818181819,330.3636359454546,6184.909090909091,50.18181818809091,1.6309090909090909,11.729999999999999,1.4427272727272729,5.0,1.0454545454545454,2.3232323278787876,0.0,5.0,0.0,1.8295454545454541,0.6272727272727273,4.116103899090909,1.589090909090909,0,0,0.0,0.0,0.0,36.3343362269697
1714,ed ziebas famous family pork chops,9,32.79999996,12.0,66.9999999,55.999999200000005,9.8000001,2.9999999925,15.6,1.7000000000000002,376.0,10.00000002,42.0,567.999999,1.000000008,0.0,8.0,0.0,22.0,24.0,455,49.538462043956045,78.85714285714286,1900.6593406593406,50.54945065054945,212.30769230769232,5.054945095384616,0.0,40.43956043956044,0.0,111.20879120879121,121.31868131868131,2871.208786153846,8.593406593406595,165.8021976,60.65934065934066,338.6813181758242,283.07691903296706,15.164835126923077,0.8256410340659341,11.82857142857143,1.187912087912088,4.212454220879121,0.8165680473372782,0.9361009435897437,0.0,5.0,0.0,1.39010989010989,0.7582417582417582,4.101726837362637,1.718681318681319,0,0,0.0,4.4102564186813185,2.5928833131868134,39.77914729861933
1715,edamame bean salad,3,28.699999965,9.0,30.999999900000002,468.0,32.0000001,4.0000000005,11.8,7.4,1745.0,40.00000002,123.0,808.0000005,5.000000003999999,0.0,6.0,0.0,64.0,131.0,478,153.9748958786611,56.77824267782427,8396.443514644352,192.46861934309626,591.8410041841004,24.0585774251046,0.0,28.870292887029287,0.0,307.94979079497904,630.3347280334729,3887.866111192469,35.60669456066946,138.0962341412134,43.30543933054393,149.16317943514647,2251.8828451882846,19.246861927092052,2.5662482646443516,8.51673640167364,5.0,5.0,2.2763115545542325,4.455292115760111,0.0,5.0,0.0,3.849372384937238,3.939592050209205,5.0,5.0,0,0,2.5139470094142253,0.3085774058577404,1.9449425512552299,52.85707272889175
1716,egg and spinach casserole,4,49.69999996,24.0,189.0,535.9999991999998,11.5000002,2.000000016,20.299999999999997,1.9000000000000001,3932.0,9.0,359.0,518.0,1.000000008,0.0,7.0,0.0,44.0,76.0,627,42.18500870813397,74.46570972886761,14423.604465709728,33.014354066985646,1316.9059011164272,3.6682615923444977,0.0,25.677830940988834,0.0,161.4035087719298,278.7878787878788,1900.159489633174,6.96969696969697,182.31259953429026,88.03827751196172,693.3014354066986,1966.1881948325351,7.336523184688995,0.7030834784688995,11.169856459330141,5.0,2.751196172248804,5.0,0.6793077022860181,0.0,5.0,0.0,2.017543859649123,1.7424242424242427,2.71451355661882,1.393939393939394,0,0,0.0,0.903774594098885,3.835472510366826,42.91111196943115
1717,egg fried rice,5,28.000000015,10.0,76.99999980000001,853.9999992,30.5000001,2.9999999925,6.800000000000001,2.6,500.0,8.00000004,53.0,419.000001,1.000000008,0.0,6.0,0.0,24.0,27.0,459,152.83224450980393,34.074074074074076,2505.446623093682,40.08714616993464,265.5773420479303,5.010893286274509,0.0,30.065359477124183,0.0,120.26143790849673,135.2941176470588,2099.5642751633986,13.028322440087146,140.3050109684096,50.10893246187364,385.8387789542485,4279.302828235294,15.032679700980392,2.547204075163399,5.111111111111112,1.5659041394335513,3.3405955141612202,1.0214513155689626,0.9279432011619461,0.0,5.0,0.0,1.5032679738562091,0.8455882352941175,2.999377535947712,2.6056644880174296,0,0,0.0,0.0,2.6138603649237475,30.081967954639406
1718,eggless pasta,7,26.199999995,9.0,30.999999900000002,298.0000008,66.7000002,2.9999999925,12.5,4.300000000000001,364.0,7.00000002,34.0,471.0000015,1.000000008,0.0,8.0,0.0,49.0,75.0,615,249.4471552195122,46.7479674796748,1361.3008130081303,26.178861863414635,127.15447154471545,3.739837428292683,0.0,29.91869918699187,0.0,183.25203252032523,280.4878048780488,1761.4634202439022,16.081300813008134,97.98373981869918,33.65853658536586,115.93495897560977,1114.471547707317,11.21951216707317,4.1574525869918695,7.01219512195122,0.8508130081300814,2.1815718219512195,0.4890556597873671,0.6925624867208673,0.0,5.0,0.0,2.2906504065040654,1.753048780487805,2.516376314634146,3.216260162601627,0,0,3.0677506837398365,2.6781842756097562,3.2191250528455284,36.05729567821555
1719,eggplant and ground beef lasagna,8,34.999999970000005,14.0,66.0,344.99999999999994,32.2000002,5.0000000085,18.3,3.3,619.0,18.0,284.0,689.9999995000001,1.999999998,0.0,9.0,0.0,46.0,85.0,568,130.3873247535211,74.10211267605634,2506.5140845070423,72.88732394366197,1150.0,8.098591541197184,0.0,36.443661971830984,0.0,186.26760563380282,344.1901408450704,2794.0140824823948,13.362676056338028,141.7253519911972,56.69014084507042,267.2535211267606,1397.007042253521,20.24647890765845,2.173122079225352,11.11531690140845,1.5665713028169015,5.0,4.423076923076923,1.4997391742957746,0.0,5.0,0.0,2.3283450704225355,2.15118838028169,3.991448689260564,2.6725352112676055,0,0,0.5457746478873238,2.0895686619718314,1.7862731892605634,45.79718558328819
1720,eggplant and pepper parmesan sandwiches,4,34.900000004999995,13.0,43.999999800000005,1024.0000008000002,80.6000001,8.000000001,22.2,8.9,1507.0,48.0,173.0,854.999999,5.000000003999999,1.0000000005,13.0,0.0,68.0,229.0,775,239.20000029677422,65.88387096774194,4472.387096774194,142.4516129032258,513.4193548387098,14.83870968929032,2.9677419369677422,38.58064516129032,0.0,201.80645161290323,679.6129032258065,2537.419351870968,26.412903225806453,103.57419356322579,38.58064516129032,130.58064456774196,3038.967744309678,23.74193548683871,3.9866666716129036,9.88258064516129,2.7952419354838716,5.0,1.97468982630273,2.7479092017204296,5.0,5.0,0.0,2.52258064516129,4.24758064516129,3.624884788387097,5.0,0,0,2.8236559238709673,0.0,1.2314388116129034,53.013573170603806
1721,eggplant burgers,4,44.09999997,16.0,58.9999998,1726.0000008000004,58.7000001,26.000000018999998,15.700000000000001,5.9,1882.0,27.0,325.0,1043.0,3.000000006,0.0,9.0,0.0,62.0,96.0,732,184.43989102459014,49.33060109289618,5913.3879781420765,84.83606557377048,1021.1748633879781,9.42622952704918,0.0,28.278688524590162,0.0,194.8087431693989,301.6393442622951,3277.185792349727,18.53825136612022,138.56557367622952,50.27322404371585,185.38251303278687,5423.224046229509,81.6939891307377,3.073998183743169,7.399590163934427,3.695867486338798,5.0,3.9275956284153004,1.7455980605646633,0.0,5.0,0.0,2.435109289617486,1.8852459016393441,4.6816939890710385,3.707650273224044,0,0,1.910291449453552,0.0,0.0,42.552348976548274
1722,eggplant croquettes,4,39.700000015,15.0,117.0,916.9999992,29.500000200000002,6.0000000165000005,14.3,7.4,803.0,12.0,253.0,784.0,1.999999998,0.0,8.0,0.0,50.0,86.0,580,116.9827594137931,56.706896551724135,3184.310344827586,47.58620689655172,1003.2758620689655,7.9310344748275865,0.0,31.724137931034484,0.0,198.27586206896552,341.03448275862064,3108.9655172413795,29.344827586206897,157.43103454224138,59.48275862068965,463.9655172413793,3636.379307172414,23.7931035137069,1.9497126568965517,8.50603448275862,1.9901939655172414,3.96551724137931,3.8587533156498672,1.4687100879310344,0.0,5.0,0.0,2.478448275862069,2.131465517241379,4.441379310344828,5.0,0,0,0.0,0.0,1.2233169025862065,42.013531756167104
1723,eggplant lasagna,4,45.89999999,17.0,138.9999999,1501.9999991999996,35.9000001,13.0000000095,29.599999999999998,9.6,1236.0,23.000000040000003,419.0,1431.9999994999998,3.999999996,0.0,13.0,0.0,79.0,84.0,718,115.00000032033427,94.81894150417826,3959.3314763231197,73.67688035097494,1342.200557103064,12.813370460724235,0.0,41.64345403899721,0.0,253.0640668523677,269.0807799442897,4587.186627924791,30.752089136490248,147.03342615181057,54.456824512534816,445.2646236350975,4811.420610250695,41.64345406942897,1.9166666720055712,14.222841225626738,2.47458217270195,5.0,5.0,2.372846381615599,0.0,5.0,0.0,3.163300835654596,1.6817548746518107,5.0,5.0,0,0,0.0,0.0,0.0,50.83199216225626
1724,eggplant meatballs,4,44.900000015,13.0,123.0,774.0,29.6000001,12.0000000015,25.9,9.3,2581.0,13.00000002,131.0,1066.0000015,5.9999999939999995,0.0,13.0,1.0,66.0,63.0,670,101.61194064179104,88.91044776119402,8860.149253731342,44.626865740298506,449.7014925373134,20.597014904776117,0.0,44.62686567164179,3.4328358208955225,226.56716417910448,216.26865671641792,3659.402990223881,31.925373134328364,154.1343284097015,44.62686567164179,422.23880597014926,2657.0149253731342,41.19402985589553,1.6935323440298506,13.336567164179103,5.0,3.7189054783582085,1.7296211251435132,3.814262019402985,0.0,5.0,5.0,2.832089552238806,1.351679104477612,5.0,5.0,0,0,0.0,0.0,0.0,53.47665678783008
1725,eggplant roasted pepper and chicken pitas,4,43.69999998,12.0,124.99999980000001,1759.9999991999998,66.10000020000001,9.000000009,24.9,9.200000000000001,2003.0,11.00000004,130.0,965.000001,3.999999996,1.0000000005,18.0,0.0,69.0,142.0,806,188.62282935483873,71.0545905707196,5715.75682382134,31.389578277915632,370.96774193548384,11.414392048138957,2.8535980163151367,51.364764267990076,0.0,196.8982630272953,405.2109181141439,2753.7220872208436,26.253101736972706,124.7022331935484,34.24317617866005,356.69975129032264,5022.332503920595,25.68238215967742,3.1437138225806454,10.65818858560794,3.5723480148883375,2.615798189826303,1.4267990074441685,2.113776305210918,5.0,5.0,0.0,2.461228287841191,2.5325682382133996,3.9338886960297765,5.0,0,0,0.0,0.0,0.9234314032258063,48.38174055086849
1726,eggplant tacos,4,43.29999999,12.0,30.999999900000002,199.0000008,29.200000199999998,6.0000000165000005,5.699999999999999,8.1,1679.0,18.0,92.0,828.0000014999999,3.000000006,0.0,5.0,0.0,61.0,63.0,569,118.03163525483303,23.040421792618623,6786.818980667838,72.75922671353251,371.8804920913884,12.126537809841826,0.0,20.210896309314588,0.0,246.57293497363796,254.6572934973638,3346.9244348857646,32.74165202108963,175.02636199824255,48.50615114235501,125.30755671353252,804.393676344464,24.253075637873465,1.9671939209138838,3.4560632688927937,4.241761862917399,5.0,1.4303095849668783,2.2456551499707085,0.0,5.0,0.0,3.0821616871704745,1.5916080843585236,4.781320621265378,5.0,0,0,2.911540721441125,3.3241798409490335,1.1503054543057991,42.270559475710876
1727,eggplant tomato bake,4,43.80000001,16.0,147.9999999,1042.9999992,80.8000002,14.999999994,27.2,10.8,1485.0,16.00000002,405.0,1148.9999990000001,5.000000003999999,0.0,16.0,0.0,73.0,155.0,876,212.14611924657532,71.41552511415524,3898.972602739726,42.009132472602744,1063.3561643835617,13.12785389178082,0.0,42.00913242009132,0.0,191.66666666666666,406.9634703196347,3016.7808192922375,28.356164383561648,115.0000000262557,42.00913242009132,388.5844746232877,2738.470317534247,39.383561628082184,3.5357686541095887,10.712328767123287,2.436857876712329,3.500761039383562,4.089831401475237,2.431084054033485,0.0,5.0,0.0,2.395833333333333,2.543521689497717,4.309686884703197,5.0,0,0,0.0,0.0,0.0,45.95567370037173
1728,eileens meatloaf,4,46.899999965,19.0,106.99999979999998,622.0000008000002,19.2,2.000000016,16.3,1.9000000000000001,558.0,8.00000004,129.0,539.999999,1.999999998,0.0,9.0,0.0,30.0,42.0,621,71.11111111111111,60.370370370370374,2066.6666666666665,29.629629777777776,477.77777777777777,7.4074074,0.0,33.333333333333336,0.0,111.11111111111111,155.55555555555554,1999.9999962962963,7.037037037037037,173.70370357407407,70.37037037037037,396.2962955555555,2303.7037066666676,7.407407466666667,1.1851851851851851,9.055555555555555,1.2916666666666665,2.4691358148148144,1.8376068376068375,1.3717421111111112,0.0,5.0,0.0,1.3888888888888888,0.9722222222222221,2.8571428518518522,1.4074074074074074,0,0,0.0,0.20061727777777588,3.8242210370370366,32.86139185612535
1729,el grande borezo chicken,4,34.19999999,13.0,108.00000000000003,91.99999919999998,8.2000002,2.9999999925,26.599999999999998,1.1,499.0,8.00000004,34.0,532.0,1.000000008,0.0,19.0,0.0,33.0,20.0,507,37.19921195266272,120.67061143984219,2263.70808678501,36.29191339644971,154.2406311637081,4.53648918816568,0.0,86.19329388560158,0.0,149.7041420118343,90.72978303747534,2413.4122287968444,4.990138067061144,155.14792894871798,58.97435897435897,489.940828402367,417.35699834319513,13.609467421597632,0.619986865877712,15.0,1.4148175542406314,3.0243261163708093,0.5932331967834926,0.8400905904010518,0.0,5.0,0.0,1.8713017751479288,0.5670611439842209,3.4477317554240634,0.9980276134122289,0,0,0.0,4.130506253451677,2.8397670759368836,40.3468499410307
1730,elaines sweet and tangy loose beef bbq,8,39.0,14.0,90.9999999,600.0,16.600000199999997,10.000000017,18.2,1.1,654.0,12.0,39.0,595.0,1.999999998,0.0,8.0,0.0,27.0,21.0,545,70.05504671559632,76.80733944954127,2760.0,50.64220183486239,164.58715596330276,8.440366964036699,0.0,33.76146788990826,0.0,113.94495412844037,88.62385321100918,2511.0091743119265,4.642201834862386,164.58715596330276,59.082568807339456,384.0366968256881,2532.1100917431195,42.20183493412844,1.1675841119266053,11.521100917431191,1.7249999999999999,4.220183486238533,0.6330275229357798,1.5630309192660552,0.0,5.0,0.0,1.4243119266055047,0.5538990825688074,3.5871559633027523,0.9284403669724772,0,0,0.0,0.0,0.0,32.323734297247704
1731,elbows and ground beef,8,40.799999955,15.0,105.00000000000003,1498.0000008000004,78.80000009999998,14.999999994,37.1,7.800000000000002,1380.0,43.00000002,85.0,1704.9999994999998,7.000000002,1.0000000005,22.0,1.0,114.0,235.00000000000003,884,205.02262469457006,96.52714932126698,3590.497737556561,111.87782810633485,221.15384615384616,18.21266968846154,2.601809956052036,57.23981900452488,2.6018099547511313,296.606334841629,611.4253393665159,4436.085971549774,20.294117647058826,106.1538460367647,39.02714932126697,273.19004524886884,3897.511314298644,39.0271493056561,3.417043744909501,14.479072398190047,2.2440610859728505,5.0,0.8505917159763314,3.3727166089743585,5.0,5.0,5.0,3.7075791855203626,3.8214083710407243,5.0,4.058823529411765,0,0,0.44683257918551933,0.0,0.0,60.95129663999594
1732,elegant brunch chicken salad,3,83.000000005,20.0,123.0,577.0000008,18.5000001,10.9999999935,27.299999999999997,3.3,641.0,14.00000004,170.0,749.999999,1.999999998,0.0,17.0,1.0,62.0,36.0,971,43.820803532440785,64.66529351184346,1518.3316168898043,33.16168907518023,402.67765190525233,4.737384135324408,0.0,40.26776519052523,2.368692070030896,146.85890834191557,85.27291452111226,1776.51905015448,7.816683831101956,196.60144182440783,47.37384140061792,291.3491246138002,1366.7353263027805,26.055612754943354,0.7303467255406798,9.69979402677652,0.9489572605561276,2.7634740895983523,1.548760199635586,0.8772933583934089,0.0,5.0,4.737384140061792,1.8357363542739447,0.5329557157569516,2.537884357363543,1.5633367662203912,0,0,0.14418125643666335,2.1526347368692074,0.864188451596293,35.792746182642794
1733,elegant chicken lasagna with white sauce,4,55.099999955,20.0,109.99999980000001,949.0000008000003,44.2000002,4.0000000005,29.100000000000005,3.1,1094.0,16.00000002,135.0,674.0000015,3.000000006,0.0,16.0,0.0,51.0,101.0,843,120.59312035587187,79.3950177935943,2984.8161328588376,43.653618085409256,368.32740213523135,8.185053397153025,0.0,43.65361803084223,0.0,139.14590747330962,275.5634638196916,1838.9086636417558,8.457888493475682,150.33214697093712,54.567022538552784,300.1186234163701,2589.2052216370116,10.913404509074732,2.0098853392645313,11.909252669039144,1.8655100830367735,3.637801507117438,1.4166438543662743,1.515750629102412,0.0,5.0,0.0,1.7393238434163703,1.7222716488730725,2.62701237663108,1.6915776986951365,0,0,0.0,0.0,3.267713569988138,38.40274321953037
1734,elegant lemon pork chop bake,9,25.400000015,9.0,30.999999900000002,343.0000008,24.4000002,17.00000001,2.7,1.9000000000000001,649.0,25.00000002,43.0,468.000001,0.0,0.0,4.0,0.0,18.0,19.0,382,146.9109959685864,16.256544502617803,3907.5916230366493,150.52356032984292,258.9005235602094,0.0,0.0,24.083769633507856,0.0,108.37696335078535,114.3979057591623,2817.801053141361,11.439790575916232,152.931937263089,54.18848167539267,186.64921405759165,2065.1832508900525,102.3560210026178,2.44851659947644,2.4384816753926706,2.442244764397906,5.0,0.995771244462344,0.0,0.0,5.0,0.0,1.3547120418848169,0.7149869109947643,4.025430075916231,2.2879581151832467,0,0,1.8891797657068057,0.6975348939790573,0.0,27.405636321687474
1735,elises favorite waldorf salad,3,53.899999985,16.0,64.9999998,126.0,23.500000200000002,14.000000017500001,3.5,3.5,791.0,11.00000004,48.0,462.999999,0.0,0.0,4.0,0.0,26.0,24.0,635,85.11811096062993,12.67716535433071,2865.0393700787404,39.84251982992126,173.85826771653544,0.0,0.0,14.488188976377952,0.0,94.1732283464567,86.92913385826772,1677.0078703937008,12.67716535433071,195.2283464023622,57.95275590551181,235.4330701417323,456.3779527559055,50.70866148070867,1.4186351826771657,1.9015748031496065,1.7906496062992128,3.3202099858267715,0.6686856450635978,0.0,0.0,3.622047244094488,0.0,1.1771653543307088,0.5433070866141733,2.395725529133858,2.535433070866142,0,0,1.0761154976377953,4.049212598425197,0.0,23.42264610648092
1736,ellens buffalo meatloaf,4,28.99999999,10.0,135.9999999,961.0000008000003,18.5000001,8.000000001,25.7,2.6,666.0,16.00000002,65.0,807.0000014999999,3.999999996,0.0,7.0,0.0,46.0,42.0,493,86.30831689655173,119.89858012170386,3107.0993914807304,74.64503051926978,303.2454361054767,18.661257587829617,0.0,32.657200811359026,0.0,214.60446247464503,195.94320486815417,3764.9087291075048,12.129817444219066,135.29411760040568,46.65314401622718,634.4827581541582,4483.367143691685,37.32251521764706,1.4384719482758621,15.0,1.9419371196754565,5.0,1.1663286004056796,3.45578844219067,0.0,5.0,0.0,2.682555780933063,1.2246450304259635,5.0,2.425963488843813,0,0,0.0,0.0,0.0,44.33569041075051
1737,emerald green risotto,4,35.1,12.0,39.0,990.0,62.20000020000001,6.0000000165000005,13.4,5.4,1218.0,47.00000004,127.0,661.9999995000001,1.999999998,0.0,4.0,0.0,35.0,65.0,682,209.765396568915,45.19061583577713,4107.624633431085,158.50439896187686,428.2991202346041,6.744868028445747,0.0,13.489736070381232,0.0,118.03519061583579,219.20821114369502,2232.551317961877,18.211143695014666,118.37243401759531,40.4692082111437,131.52492668621701,3338.709677419355,20.23460416121701,3.4960899428152503,6.7785923753665696,2.5672653958944287,5.0,1.6473043085946313,1.2490496348973608,0.0,3.3724340175953085,0.0,1.4754398826979473,1.370051319648094,3.189359025659824,3.6422287390029333,0,0,2.8079178885630496,0.0,1.7881580696480937,35.575972711820434
1738,emergency chicken,6,38.199999954999996,15.0,222.0,1207.0000008,38.4,24.000000003,68.2,1.6,787.0,9.0,70.0,994.999999,3.000000006,0.0,36.0,1.0,76.0,24.0,844,104.64454976303317,185.85308056872037,2144.668246445498,24.526066350710902,190.75829383886256,8.175355466587677,0.0,98.10426540284361,2.7251184834123223,207.10900473933648,65.40284360189573,2711.492888270142,4.360189573459715,104.09952594372037,40.87677725118483,604.9763033175356,3289.2180116587674,65.40284361007109,1.7440758293838863,15.0,1.3404176540284363,2.043838862559242,0.7336857455340867,1.513954716034755,0.0,5.0,5.0,2.588862559241706,0.40876777251184826,3.8735612689573458,0.8720379146919431,0,0,0.0,0.0,0.0,40.119202322943245
1739,emergency garlic bread,4,31.200000000000003,12.0,42.0,241.00000079999998,28.2,4.0000000005,6.300000000000001,2.0,489.0,7.00000002,81.0,371.999999,1.000000008,0.0,6.0,0.0,19.0,63.0,474,136.83544303797467,30.56962025316456,2372.784810126582,33.96624482278481,393.0379746835443,4.85232071392405,0.0,29.11392405063291,0.0,92.19409282700423,305.69620253164555,1805.0632862869197,9.70464135021097,151.39240506329114,58.22784810126582,203.79746835443038,1169.4092865822786,19.4092827028481,2.280590717299578,4.585443037974684,1.4829905063291138,2.8305204018987338,1.5116845180136318,0.8985779099859352,0.0,5.0,0.0,1.1524261603375527,1.9106012658227847,2.5786618375527426,1.940928270042194,0,0,1.6033755274261605,2.5637306529535864,1.919161475738397,30.65531675394893
1740,emilys excellent taco casserole,4,49.29999997,19.0,73.9999998,978.0,54.7000002,6.0000000165000005,20.799999999999997,8.9,2070.0,10.00000002,415.0,1007.000001,3.000000006,0.0,6.0,0.0,126.0,41.0,791,159.05183370417194,60.480404551201005,6018.963337547409,29.077117630847027,1206.700379266751,8.723135289254108,0.0,17.446270543615675,0.0,366.3716814159292,119.21618204804045,2928.065742477876,25.87863463969659,143.35018954614412,55.24652338811631,215.1706694563843,2843.7420986093553,17.446270591592924,2.6508638950695325,9.072060682680151,3.7618520859671305,2.423093135903919,4.641155304872119,1.6153954239359458,0.0,4.361567635903919,0.0,4.579646017699115,0.7451011378002528,4.18295106068268,5.0,0,0,1.4138221757269285,0.0,2.230750699747155,45.26443708026193
1741,emilys manicotti,4,53.399999965,20.0,117.9999999,1315.9999991999996,70.90000020000001,14.000000017500001,36.8,6.7,1139.0,13.00000002,320.0,1117.9999985000004,5.000000003999999,0.0,20.0,1.0,87.0,163.0,969,168.2868941795666,87.34778121775025,2703.508771929825,30.856553195046438,759.545923632611,11.867905066253869,0.0,47.47162022703819,2.373581011351909,206.50154798761608,386.8937048503612,2653.6635671310637,15.902992776057792,126.74922592311661,47.47162022703819,280.0825591021672,3123.6326090402467,33.2301342004644,2.804781569659443,13.102167182662537,1.6896929824561404,2.571379432920536,2.921330475510042,2.19776019745442,0.0,5.0,4.747162022703818,2.581269349845201,2.4180856553147576,3.790947953044377,3.1805985552115583,0,0,0.3319573482972137,0.0,0.0,47.00517537678283
1742,empty wallet casserole,4,45.999999955,17.0,102.9999999,637.0000008,61.49999999999999,4.0000000005,25.799999999999997,7.3,770.0,53.00000004,99.0,1655.0000005000002,5.9999999939999995,0.0,16.0,1.0,88.0,85.0,814,173.77149877149873,72.8992628992629,2175.675675675676,149.75429986732186,279.72972972972974,16.953316936363635,0.0,45.208845208845204,2.8255528255528253,248.64864864864867,240.1719901719902,4676.289927702703,20.626535626535624,129.9754298482801,48.03439803439803,291.03194074938574,1799.877152137592,11.302211303624079,2.8961916461916455,10.934889434889435,1.3597972972972974,5.0,1.0758835758835759,3.1395031363636363,0.0,5.0,5.0,3.108108108108109,1.5010749385749387,5.0,4.125307125307125,0,0,0.14946765417690433,1.2502559330466834,3.2059982057739562,52.59700940143641
1743,enchiladas suizas,4,77.40000001499999,31.0,166.9999998,982.9999992,48.2000001,2.9999999925,30.4,6.1,2096.0,82.00000002,472.0,816.9999985000001,3.000000006,0.0,13.0,0.0,95.0,127.0,1051,105.48049498572787,66.52711703139866,4586.86964795433,179.4481446679353,1032.9210275927687,6.565176035965747,0.0,28.44909609895338,0.0,207.89724072312083,277.9257849666984,1787.9162669362513,13.349191246431968,169.38154142197902,67.84015223596575,365.46146483349196,2151.189341731684,6.565176006422454,1.7580082497621312,9.9790675547098,2.866793529971456,5.0,3.97277318304911,1.2157733399936568,0.0,5.0,0.0,2.5987155090390104,1.737036156041865,2.554166095623216,2.6698382492863937,0,0,0.0,0.5183555380589913,3.9579085704091344,43.828435975944764
1744,end of the line ham casserole,4,36.899999955,13.0,64.9999998,1006.0000008000003,22.3000002,4.0000000005,13.4,2.3,554.0,30.0,87.0,748.000001,1.000000008,0.0,8.0,0.0,35.0,25.0,530,96.7735857735849,58.15094339622642,2404.1509433962265,130.18867924528303,377.5471698113207,4.339622676226415,0.0,34.716981132075475,0.0,151.88679245283018,108.49056603773586,3246.037740188679,9.981132075471697,160.1320752764151,56.41509433962265,282.0754708301887,4365.66038083019,17.358490568207547,1.612893096226415,8.722641509433963,1.5025943396226416,5.0,1.4521044992743104,0.8036338289308176,0.0,5.0,0.0,1.8985849056603774,0.6780660377358492,4.637196771698113,1.9962264150943394,0,0,0.29874215283018846,0.0,2.244684036792453,35.54862544046928
1745,english tea cucumber sandwiches,4,36.69999996,14.0,52.9999998,403.0000008,26.4,2.9999999925,6.4,2.0,646.0,7.00000002,94.0,401.0000015,1.999999998,0.0,5.0,0.0,21.0,61.0,516,117.67441860465117,28.527131782945737,2879.4573643410854,31.201550476744185,418.9922480620155,8.914728673255814,0.0,22.286821705426355,0.0,93.6046511627907,271.8992248062016,1787.4031074612403,8.914728682170542,163.58527113953488,62.4031007751938,236.24030918604652,1796.3178330232558,13.372092989825582,1.9612403100775193,4.27906976744186,1.7996608527131783,2.6001292063953487,1.6115086463923673,1.650875680232558,0.0,5.0,0.0,1.1700581395348837,1.6993701550387599,2.5534330106589147,1.7829457364341084,0,0,1.0626615135658914,1.2576711812015504,2.8774455571705424,30.243408243291594
1746,enhanced spaghetti,4,26.399999989999998,9.0,30.999999900000002,531.0,49.6000002,2.9999999925,9.8,3.5,1266.0,8.00000004,50.0,500.0000005,1.999999998,1.0000000005,9.0,0.0,48.0,150.0,532,214.43609109022557,42.36842105263158,5473.308270676692,34.586466338345865,216.16541353383457,8.646616532706767,4.323308272838346,38.909774436090224,0.0,207.51879699248119,648.4962406015038,2161.6541375,15.13157894736842,114.13533830263157,38.909774436090224,134.02255595864662,2295.6766917293235,12.969924779605261,3.5739348515037594,6.355263157894737,3.4208176691729326,2.882205528195489,0.8314054366685946,1.6012252838345866,5.0,5.0,0.0,2.5939849624060147,4.0531015037593985,3.088077339285715,3.0263157894736836,0,0,2.766290734022556,0.21734022556390947,2.9412817810150376,44.58495352877386
1747,ericas delicious slow cooker beef roast,0,61.49999999,22.0,175.9999998,655.9999992,18.0,5.0000000085,49.8,2.8000000000000007,6061.0,14.00000004,67.0,1277.0000005000002,5.9999999939999995,0.0,21.0,1.0,70.0,56.0,891,46.46464646464647,128.55218855218854,15645.67901234568,36.13916957575758,172.9517396184063,15.488215472727273,0.0,54.20875420875421,2.581369248035915,180.69584736251403,144.55667789001123,3296.408531032548,7.227833894500564,158.75420872839504,56.79012345679012,454.3209871380472,1693.3782246464648,12.906846262121212,0.7744107744107744,15.0,5.0,3.011597464646465,0.6651989985323319,2.8681880505050508,0.0,5.0,5.0,2.2586980920314255,0.9034792368125701,4.709155044332212,1.4455667789001128,0,0,0.0,1.4721286986531985,2.9512942441077437,51.05971738293189
1748,erins indonesian chicken,6,43.899999975,13.0,90.0,328.0000007999999,64.0000002,9.000000009,37.3,7.4,1275.0,31.00000002,106.0,962.0000004999999,3.999999996,0.0,23.0,1.0,118.0,171.0,844,174.40758348341234,101.64691943127961,3474.5260663507106,84.47867304028436,288.86255924170615,10.900473922748816,0.0,62.677725118483416,2.7251184834123223,321.563981042654,465.9952606635071,2621.563982405213,20.165876777251185,119.63270135367299,35.426540284360186,245.26066350710903,893.8388647393363,24.52606637523697,2.9067930580568726,15.0,2.1715787914691944,5.0,1.1110098432373314,2.0186062819905217,0.0,5.0,5.0,4.019549763033175,2.912470379146919,3.7450914034360188,4.033175355450237,0,0,0.9123222748815162,3.137835698459716,1.1069735912322272,57.16308416551222
